path	sentence
./data/wav_split_gold/1621.wav	Lǣqmoqrakomh nyaqmaqdih maqniqimh tyedah yewǣynih syancyoko ңawortan tin ңǣsyatwinanyoq manih sit adaңgunih. 
./data/wav_split_gold/763.wav	Tiki muŋgq maqniwq yǎtrih mănǣsărănh usuwǣy yalyah. 
./data/wav_split_gold/846.wav	tad tuta pǣwsyumyah nyana adăda tămna yusyedaŋō.
./data/wav_split_gold/488.wav	Mandānăwa.
./data/wav_split_gold/1670.wav	 yeye.
./data/wav_split_gold/491.wav	"maqniwq, wǣbărkaq yah nih,"
./data/wav_split_gold/513.wav	Tikaqyar maqniwq talyey nyenǣcʹh.
./data/wav_split_gold/250.wav	tyedah ibya punryoda. 
./data/wav_split_gold/120.wav	Tăka ănih (ŋăni') myakăd wadawi ŋawkakoqyawa tanyawasʹ.
./data/wav_split_gold/258.wav	anyaawanaq. 
./data/wav_split_gold/186.wav	"Tyukoona ŋob' syudbya, "
./data/wav_split_gold/1082.wav	ubta?» 
./data/wav_split_gold/1192.wav	«(Ŋ)Amgǣ to?»
./data/wav_split_gold/909.wav	«Wadyet!» 
./data/wav_split_gold/249.wav	unaaw ŋanih ŋobtaryemh yeryemda ŋanih pyaraŋgudq.
./data/wav_split_gold/1361.wav	"Ti tikănda asăwada tăryemh syurpi mǣkocyadămda,"
./data/wav_split_gold/1452.wav	nyabănda tucyah myumnya ulcotoliq. 
./data/wav_split_gold/833.wav	"Muŋgoh pyay ăbin ŋa, maqniwq."
./data/wav_split_gold/1614.wav	sidya abir towonodih aniq Lǣqmoqrakor makodah siwnya nyalkara.
./data/wav_split_gold/691.wav	"ŋarka to,"
./data/wav_split_gold/1725.wav	  Yah ңilh podasʹ.  
./data/wav_split_gold/1008.wav	adăwida ŋǣqniqimh.
./data/wav_split_gold/1048.wav	«Tyedah yaani lăŋgana ŋamdyodadmh ŋaat ŋamdyolawamih ilyewah yambanh».
./data/wav_split_gold/944.wav	"Tăd yech mǣyda anih,"
./data/wav_split_gold/1572.wav	"Ti, tiki myat tad myarwanda yesʹ, "
./data/wav_split_gold/1453.wav	"Tuh yesyamh o,"
./data/wav_split_gold/834.wav	"Ti makănda mǣdawa,"
./data/wav_split_gold/849.wav	Muŋgoq pyay abi –
./data/wav_split_gold/1039.wav	wǣsakoq maqniwq.
./data/wav_split_gold/770.wav	"tămna niw amyedaq,"
./data/wav_split_gold/1492.wav	"«Tyedă ma nyedwaq mǣbqnaq tara,"
./data/wav_split_gold/843.wav	"Muŋgoq pyay abi adăkoyenda tumh pyata ayesyatida ubtaana,"
./data/wav_split_gold/1650.wav	 Yedyokaabini udq tawnyan  
./data/wav_split_gold/26.wav	 Tăka?]
./data/wav_split_gold/396.wav	"Maqniwq ti,"
./data/wav_split_gold/663.wav	ŋulih  puucya.
./data/wav_split_gold/1440.wav	"Syenyah ti sita anaqcyaqnyoq tiki myadǣǣdandoh niwidq yamdaq,"
./data/wav_split_gold/244.wav	"taŋok"" ti"", syanri ŋǣsi"" ti"" "
./data/wav_split_gold/1261.wav	tiki wǣsakor tyorkosăwǣyh nidawh nǣkălah puucyamda.
./data/wav_split_gold/1417.wav	"ănh mǣnh ancăth tucʹ ŋurkăda(wirkăda) nyenǣciyeq pomna,"
./data/wav_split_gold/974.wav	"Siqiw ăbărtamda ti ŋopoy muŋgh pyaana niqimh ŋaq nida ăbărq, "
./data/wav_split_gold/532.wav	Tǣwowăndid mălyeyd?
./data/wav_split_gold/1731.wav	 obcokoq. 
./data/wav_split_gold/1268.wav	pih ŋanih tyeda ăncyerh myadh myumnya yadǣlina?»
./data/wav_split_gold/1471.wav	Syanrinda unh yadbata ŋodh piliq widărăŋo tădawa.
./data/wav_split_gold/1516.wav	myadikocyamh.
./data/wav_split_gold/1744.wav	" nyoh padqmaq, ңaaq. "
./data/wav_split_gold/914.wav	"măncyaw aŋguqnidămah tyedah ti tadaw,"
./data/wav_split_gold/1079.wav	"mănʹ myat tyenyewaw, "
./data/wav_split_gold/483.wav	towănda alyamh ma nyernyād maqniwq mi pidyebidoh.
./data/wav_split_gold/1508.wav	Noyh myunya ŋanih ŋămgǣ pǣbti?
./data/wav_split_gold/582.wav	"tămna tyeǣ nyamda poyomdaŋguwa,"
./data/wav_split_gold/1162.wav	"Tăryemh sirŋa maqniwq mi toh tyaah tăryemh sirŋa anih,"
./data/wav_split_gold/614.wav	tăryemh ilyeŋgobqnanda – maqniwq –
./data/wav_split_gold/477.wav	yawh măraăna.
./data/wav_split_gold/1735.wav	" Niңǣ, pǣ yedh ңamdyoqmyaq. "
./data/wav_split_gold/581.wav	"tămna tyeǣ nyanda asăwanh onăŋguqmaq,"
./data/wav_split_gold/1642.wav	yesya yarakomi. 
./data/wav_split_gold/1613.wav	"Lǣqmoqrakor yewǣyh syancyoko ңam-yada, "
./data/wav_split_gold/78.wav	Nyaărq tǣmih myaknih tǣwqmaqriidanih pih minandoh awiq. 
./data/wav_split_gold/132.wav	ti mălye syanaw 
./data/wav_split_gold/1734.wav	 Tiki tiq tobaq. 
./data/wav_split_gold/269.wav	anya tyeda tikid amgǣǣrtaad yeǣraq.
./data/wav_split_gold/1565.wav	pida ani tiki ңaat asawanda arta nyerdanda asawanda anh wǣynyah tiyq.
./data/wav_split_gold/1372.wav	"mălye yaah salth mălye măriŋǣ ǣwi anih,"
./data/wav_split_gold/726.wav	"Mambat madyuq(manyoq) tiki yaana,"
./data/wav_split_gold/86.wav	ăcyerq (ăncyerq) ŋǣsa?
./data/wav_split_gold/1577.wav	Ti tǣri myattyu. 
./data/wav_split_gold/729.wav	adamdoh mǣmbdaandoh.
./data/wav_split_gold/1200.wav	sinyakuh ǣyawa».
./data/wav_split_gold/1379.wav	ănsăwǣyq.
./data/wav_split_gold/997.wav	"Nyero yaah lăŋgh ninya nyenǣsyanda ŋodh mǣda tănyawi,"
./data/wav_split_gold/1617.wav	abiiyuta poyoq... 
./data/wav_split_gold/883.wav	"Yedkocyamda, "
./data/wav_split_gold/178.wav	"ŋani ŋǣsina"" tyer"" tyuku mǣǣna ai"" "
./data/wav_split_gold/745.wav	 «Tă siqmi ŋǣdărah nini ayaq wacʹ»
./data/wav_split_gold/759.wav	tyedah mǣynacʹqnyoq yalyah».
./data/wav_split_gold/1599.wav	Pirda ңǣңgo. 
./data/wav_split_gold/168.wav	Ti puucyada taminda oy' nina mǣ. 
./data/wav_split_gold/1139.wav	ti tikaăna mǣbqni tăryemh siqmi mǣŋgosan?»
./data/wav_split_gold/1678.wav	 Padibiw! 
./data/wav_split_gold/1246.wav	"puucyamda ŋuliq tǣdorpăwanonda, maqniwq:"
./data/wav_split_gold/1667.wav	 pro woronu.
./data/wav_split_gold/521.wav	solotǣri mǣqŋaq yesyadanda.
./data/wav_split_gold/457.wav	"ăncyerkărth ŋanondih myud maqniwq oŋgărā yaqămadih, yaqămamih, maqniwq, yaqămamih, maqniwq. "
./data/wav_split_gold/572.wav	"tiki yaănda aŋgu,"
./data/wav_split_gold/1490.wav	"asăwanda nyana ăya anih, "
./data/wav_split_gold/782.wav	Iinani mancyetidmh:
./data/wav_split_gold/1207.wav	"Piyada maqniwq nyaŋǣdya maqniwq yumbărad syedah ŋar,"
./data/wav_split_gold/355.wav	Tadawa.
./data/wav_split_gold/1142.wav	«Tyedah mănʹ sit manoŋgadmh tikaăna».
./data/wav_split_gold/873.wav	"punaāw itămd oqidămcʹ,"
./data/wav_split_gold/851.wav	adăanda mannaqmaq:
./data/wav_split_gold/1202.wav	Maqniwq tikaawaana tikimh nyunda watormamh namdăăwa maqniwq taralkaya maqniw tyuulmăndamih niwŋaq sidya sidyaat taral-yaq tad nǣkălmandih ŋob taqlyooy to.
./data/wav_split_gold/552.wav	nyuda sǣrdaăna adabăŋguda.
./data/wav_split_gold/1356.wav	maqniwq:
./data/wav_split_gold/197.wav	"pili"" pon' ti yada yadǣrcʹ "
./data/wav_split_gold/412.wav	tuda tǣri ăŋărŋa.
./data/wav_split_gold/236.wav	"amgǣǣwadda tatawa""». "
./data/wav_split_gold/1197.wav	Puucyada maqniwq:
./data/wav_split_gold/255.wav	"ti lusariq, ti tiq lyekarq."
./data/wav_split_gold/141.wav	"Tika tǣwma""riidando' ŋobtiki"" ti"" nyenǣcyandaryew',"
./data/wav_split_gold/989.wav	"syudbyew tălyah, "
./data/wav_split_gold/1411.wav	Wadăwa sinyana miqnimh mǣsyǎtinyoq tănyana măndalaŋguq inqniqimhtǣtamboyaqna.
./data/wav_split_gold/1385.wav	Maqniwq: 
./data/wav_split_gold/905.wav	"ŋulih yabtkoyenh wadyetăwa,"
./data/wav_split_gold/901.wav	tircumba turŋa. 
./data/wav_split_gold/624.wav	tiki pǣwdyumd.
./data/wav_split_gold/475.wav	tărcya ŋǣǣ̄wabtih tiki ŋănondih nih tah aŋguuh.
./data/wav_split_gold/1326.wav	"ănoh tǣtā anih,"
./data/wav_split_gold/495.wav	"syaŋok wǣbărka ŋǣdaki aniq, "
./data/wav_split_gold/233.wav	"nyana"" ma""ni""im' tyuku""."
./data/wav_split_gold/981.wav	 ǣbidya yaănani aŋoronda ŋămgănima!
./data/wav_split_gold/180.wav	"Manʹ tadtikaad ŋob' nyami, "
./data/wav_split_gold/525.wav	Ŋamgǣh myană̌mbowna ilyeya.
./data/wav_split_gold/874.wav	tyedarih ith ŋulih ărwadmh itmih osqmaq».
./data/wav_split_gold/428.wav	uh Siirtyar ayerh paryeŋodanh laănăko miqniqimh
./data/wav_split_gold/1105.wav	"ti nyerărkah tiki mimh , "
./data/wav_split_gold/676.wav	«Tarsih ith ărwawoni».
./data/wav_split_gold/1108.wav	tikimh tyunda siriwna pǣrŋada. 
./data/wav_split_gold/976.wav	"«Nyukcya,"
./data/wav_split_gold/638.wav	"Ti, tunda ǣwad nye tǣri tyuquq sănăyeq,"
./data/wav_split_gold/1424.wav	"Tikād ŋanih tyuquq mǣda mǣmda myuykonda pyelyah pita, "
./data/wav_split_gold/896.wav	tyuku ŋămgǣ?»
./data/wav_split_gold/172.wav	"tiki"" nyenǣciye"" tyempyeraturi onrambi"", orpi. "
./data/wav_split_gold/1040.wav	"Maqniwq: «Syaarih ti anyeda ăbărti adabăt tikăana yedamd ărt tyedibăir, "
./data/wav_split_gold/545.wav	Tikar maqniwq ilyewanda yambanh maqniwq 
./data/wav_split_gold/485.wav	Pări tăryemh ŋobtiki ŋǣbta ni taraq.
./data/wav_split_gold/235.wav	"ma""ni""im': «Myadoda"" tyeda' paradaŋguna"","
./data/wav_split_gold/443.wav	Siirtya maqniwq:
./data/wav_split_gold/1130.wav	"«Watomi yuq tibya mi,"
./data/wav_split_gold/903.wav	Tiki Muŋgoq pyay ăbi tiki adănda panota nih ŋamdălcʹ tikăana nidawh pyah.
./data/wav_split_gold/177.wav	"Tikad ti mi ta""alʹnya sidna mǣ""maadando' ti,"
./data/wav_split_gold/403.wav	«ayerăd paryeŋodanh miŋadmh».
./data/wav_split_gold/1639.wav	adakaabini yesyaq yakrodǣqǣmh. 
./data/wav_split_gold/393.wav	"Ŋaaq, tiki tukocyaănda."
./data/wav_split_gold/697.wav	«Ŋanih ŋobh siddaq mănǣqdămnyowh maqniwq tǣri ădryaŋodh».
./data/wav_split_gold/1221.wav	"Yesya wădăana maqniwq mǣǣnda tyuku,"
./data/wav_split_gold/65.wav	"Mǣ ti tănya' ăyanih, ŋuliq yadyembi."
./data/wav_split_gold/574.wav	«Tiki yaănda – maqniwq –
./data/wav_split_gold/595.wav	"nyaanda man-in ,"
./data/wav_split_gold/635.wav	mănʹtan ŋodh maqniwq:
./data/wav_split_gold/12.wav	Tănyana nyaărq ŋǣsisʹ. 
./data/wav_split_gold/431.wav	"Maqniwq yesya arw, maqniwq,"
./data/wav_split_gold/674.wav	ayerta tăŋgowna ŋǣǣwa ŋǣryoy niwŋaq. 
./data/wav_split_gold/923.wav	"nyermya toni tyaănyaŋi ǣwăna maqniwq ti,"
./data/wav_split_gold/109.wav	tiqnaq lyekarăkoqyaq praktikant ămgǣmh (ŋămgǣmh) tyenyewa?!
./data/wav_split_gold/0.wav	"«Myaryosiw tina (Myaryosiw ti), "
./data/wav_split_gold/123.wav	tih aqmah ǣwănh mow.
./data/wav_split_gold/1190.wav	Mănʹ yǎnămbowna myattyudāmh anih myatoh anyerq myuq. 
./data/wav_split_gold/1177.wav	nyambor myattyu.
./data/wav_split_gold/55.wav	"tah ŋănih taki nyenǣcyamh ŋǣdătamba pyasyǎti, "
./data/wav_split_gold/1298.wav	"yaanh lǣbtăna syudbyako tidǣh tănyawi,"
./data/wav_split_gold/918.wav	nikid ŋǣwi ŋǣbtumh –
./data/wav_split_gold/626.wav	"tiki yaăna tănya ai,"
./data/wav_split_gold/1429.wav	"Nyabi wari myakăd nidawh moyopyuh,"
./data/wav_split_gold/1721.wav	 Tiki pǣdarar maqniwq ǣǣh tu paradadasʹ. 
./data/wav_split_gold/1309.wav	"ora lukqyaq ŋamdyoda,"
./data/wav_split_gold/164.wav	"Tyeda' taykuy ŋobto' Karaulăd ŋǣda,"
./data/wav_split_gold/1292.wav	"miq ŋamdyodaq tyuku tikiqyaq tiki ŋămgǣ pălka,"
./data/wav_split_gold/1266.wav	Muŋgoh pyay ăbi maqniwq: 
./data/wav_split_gold/991.wav	«Mănʹ anyesǣyăbini ărqni ilăŋgun».
./data/wav_split_gold/1041.wav	mănʹ tyedah mănʹ mǣwăndami ŋǣqniwh –
./data/wav_split_gold/1178.wav	Puucyada tănyawi.
./data/wav_split_gold/867.wav	"Nyewi irinata tiki muŋgoh yesyaq,"
./data/wav_split_gold/567.wav	ŋuliq părădawǣda –
./data/wav_split_gold/231.wav	Nyerdye tamna 
./data/wav_split_gold/1571.wav	anda tad iprawanda  tiki anand myunya nyaңǣdya myaq ңǣwi.
./data/wav_split_gold/1118.wav	"«Tădaw, nyukcya,"
./data/wav_split_gold/1263.wav	"Sooh sidya yawna tăryemh wǣsoda mănrircʹ ǣwănondōh,"
./data/wav_split_gold/293.wav	] Tiq alʹmyer. 
./data/wav_split_gold/110.wav	"Brigadir maqnyu"", ămgǣ (ŋămgǣ),"
./data/wav_split_gold/603.wav	Tiki nyeh myaqămna tosʹ niwh taraq.
./data/wav_split_gold/715.wav	tyukuhtoqǒla maqniwq tyuku tǣ tuyesh myuh syāărth(syaaărth) taryemh nisʹ loombyuq iq 
./data/wav_split_gold/1215.wav	tăryemh incyelye anih wǣsăkoqyaq ăsăbărmanonda: 
./data/wav_split_gold/271.wav	Ti ti tyuku mǣr tanyah nyaandoh wuni tǣworq. 
./data/wav_split_gold/643.wav	maqniwq: «Syanh tărcyadmh nidmh ŋǣŋguh».
./data/wav_split_gold/1558.wav	"Mi uyumih nyamda nyertyeda maqniwq tikiyumih nyemda anaңguda Noy mărădyaŋg mamononda nyertyeǣrtabqnand mamononda ңǣqniwq mi niw tath maqniwq mi,"
./data/wav_split_gold/1171.wav	"Ŋani siqiw yalyah ŋanih oni anih, maqniwq: "
./data/wav_split_gold/704.wav	Tiki yedăr ŋămgǣda ădkǣya.
./data/wav_split_gold/133.wav	ti aq tiki. 
./data/wav_split_gold/1483.wav	"yekar onǣyq, "
./data/wav_split_gold/709.wav	Tiki nyerh idartawi ăbid tǣri ŋamdidq.
./data/wav_split_gold/1247.wav	"«Ŋopoy asăwa nyumih mayedadamnyoq,"
./data/wav_split_gold/291.wav	] anyana? 
./data/wav_split_gold/161.wav	"Tăd tikaawaăd maddye""nidum' mal'. "
./data/wav_split_gold/828.wav	yarta ŋăcyekimh.
./data/wav_split_gold/672.wav	mirwodoh. 
./data/wav_split_gold/287.wav	] Tyuku tiq alʹmyer anyana ŋa? 
./data/wav_split_gold/658.wav	Siqiw ăbih adădoh tănya.
./data/wav_split_gold/273.wav	ti tyuku tyuku abcyaŋgana ti 
./data/wav_split_gold/1646.wav	 Murtikaawami udq tawnaw tah myaqni ңuq. 
./data/wav_split_gold/688.wav	"Nyermya toǒnda ăya anih,"
./data/wav_split_gold/1626.wav	“Syoncyand ayuta wadamh mǣtadmh. 
./data/wav_split_gold/171.wav	"asawayu"" tʃas' yolʹcyand' "
./data/wav_split_gold/502.wav	"tarcya ŋǣŋgobqnandoh tăd nyernyah wǣbărkaq,"
./data/wav_split_gold/117.wav	"ăbărŋawaq, tăka puna"
./data/wav_split_gold/1120.wav	"«Tyedah sit mi, "
./data/wav_split_gold/331.wav	"Syaări tikowna yadbăta,"
./data/wav_split_gold/908.wav	 tuyes loombăŋgu  yedǣy tǣwrawi anyuy iq? »
./data/wav_split_gold/544.wav	Tiki ŋanih mănʹ taryem syertawǣmi.
./data/wav_split_gold/156.wav	"tyeǣ tiki yamda""ma""wa"" myadi' nyana "
./data/wav_split_gold/425.wav	Yadǣr-yanda syurtyarh ti ŋǣqniwh.
./data/wav_split_gold/213.wav	"Ti"" (tiki?) tarcya piryembiwa"". "
./data/wav_split_gold/368.wav	"Maqnidă̌mh,"
./data/wav_split_gold/1384.wav	Sidyah sǣrh puh nidawh wǣtah.
./data/wav_split_gold/1320.wav	"Tiki ŋinănda muŋgsăwǣyh irinda ărta ŋinda ŋǣqnisawq tăryemh anaqnidawh,"
./data/wav_split_gold/13.wav	I tănyana ti oyh ninya soyadmh.
./data/wav_split_gold/571.wav	Tiki – maqniwq 
./data/wav_split_gold/1219.wav	"sooh myaqni măkodah sinh andadǣmh,"
./data/wav_split_gold/1080.wav	tăŋociyedaq mad malh tyenyewin».
./data/wav_split_gold/1697.wav	 [Nyeracbortʃiwo]
./data/wav_split_gold/52.wav	Tiki mǣǣna ŋănih raciyawaq yaŋgu.
./data/wav_split_gold/519.wav	ilanda ŋoka. 
./data/wav_split_gold/16.wav	"padnăwami tǣwi""."
./data/wav_split_gold/1660.wav	 aa.
./data/wav_split_gold/267.wav	"ti wǣsakoŋǣ ayadmh – anyaawana, Dudinkaana ŋǣya, "
./data/wav_split_gold/1376.wav	"tad widărawadih yaănandih sadih nikli,"
./data/wav_split_gold/1208.wav	pyelyeynyana todasyati ŋuliq parkăsipoyq.
./data/wav_split_gold/190.wav	Tyew' ŋar 
./data/wav_split_gold/1302.wav	mi pǣdăra yah orkiqyaq nyumda ŋămgǣ?
./data/wav_split_gold/1285.wav	"irir ti ӯbtaana pǣwdyaănda ăyasyanyoq,"
./data/wav_split_gold/1470.wav	numh siryemyawa. 
./data/wav_split_gold/1628.wav	Tadtikaad tadaw nyabakoda nyencyuwqniwq maqniwq: 
./data/wav_split_gold/1.wav	sawa nyeǣǣy (săwă nye). 
./data/wav_split_gold/1710.wav	“Syancyokuni ǣwakuni lǣtambanq manʹ poyorcʹ andadmh.q
./data/wav_split_gold/198.wav	"ubta ŋǣ""nim' tyuku ŋǣd nikadaŋga"""
./data/wav_split_gold/585.wav	   maqniwq –
./data/wav_split_gold/429.wav	tǣwqniqimh. 
./data/wav_split_gold/927.wav	"Muŋgoq pyay ăbimh mănǣkărta nida mănǣsah tămna nidya nyǎqmǣq, "
./data/wav_split_gold/203.wav	ti tiki' ni' yusyebtalambido'.
./data/wav_split_gold/1223.wav	"tyuqud nǣkăltawā anih, mănʹ tikaawaăd tiwa adăŋguwwa. "
./data/wav_split_gold/1003.wav	"«Irikǣh,"
./data/wav_split_gold/1336.wav	"nuwoh saryoăna maqniwh siqiw yurh uryodah maqniwq ǣŋgrimh mǣqŋawaq, "
./data/wav_split_gold/1393.wav	"«Tyuku ilăŋgaw tarsiq wǣwa,"
./data/wav_split_gold/238.wav	"Ta""alʹcyuna yolʹcye""maadando', mǣǣ""na"" tiki lyekaraa""na"" "
./data/wav_split_gold/372.wav	wadakoyemi tǣwrair. 
./data/wav_split_gold/1364.wav	"Yath taryemh ilyewa anih, "
./data/wav_split_gold/223.wav	"tanyana pon' mi""niwam'. "
./data/wav_split_gold/1637.wav	 Lǣqmoqrakow adakad taq! 
./data/wav_split_gold/825.wav	"tyeda wǣyncyer-yuw mǣw, "
./data/wav_split_gold/284.wav	"Ti mancaranida tanyawiq ŋǣqniqimq, "
./data/wav_split_gold/876.wav	«Ti tyedah nyermyaărtanh tǣwa niǐmi yǎŋgu ani yath».
./data/wav_split_gold/1704.wav	 Mǣkocyayedamyeyh wǣnoh palciq tyaambyeyq. 
./data/wav_split_gold/651.wav	"Maqniwq tiki yesya arwăda maqniwq,"
./data/wav_split_gold/33.wav	Tăd tikaăd taqălʹnyayu sidnaq UstʹPortănh sidnaq tǣwraq.
./data/wav_split_gold/1500.wav	"Tiki nye tiki Nyoyq măqrădyaŋg nyuuyuta asăwaŋǣ tiki nyenyada tiki tiki yunabh,"
./data/wav_split_gold/1257.wav	"tădtikaad, "
./data/wav_split_gold/1612.wav	"Yewǣydih syancyoңǣ lyenyewi, "
./data/wav_split_gold/226.wav	"tikina"" mal' susada""maadana"" ti ta""alʹnya "
./data/wav_split_gold/835.wav	tiki ŋăcyekǣr ŋarmdaki.
./data/wav_split_gold/1055.wav	"«Irikǣh,"
./data/wav_split_gold/600.wav	nibqnanda pindaq ŋǣdăŋguw»  
./data/wav_split_gold/1576.wav	Ti nyabi asawanh nyumda miqңaq pǣdaraana mayandorcʹ owǣmda nyabi asawar nyemda aye.  
./data/wav_split_gold/689.wav	yedămda sotăki tuyesăkomda manăpyah nih ŋodh tănănakih.
./data/wav_split_gold/713.wav	Tyukumh tyedah măqnǣqwaq».
./data/wav_split_gold/1633.wav	Nyabakoonda maqniwq: 
./data/wav_split_gold/1651.wav	ǣǣǣ mi tincyami. 
./data/wav_split_gold/939.wav	"Ti tănya mǣ anih syalănda tyaah mǣydanyoq ti,"
./data/wav_split_gold/70.wav	tikiq tănyana mǣnaq tiki tiq lyekarmh
./data/wav_split_gold/838.wav	"Tyey, Muŋgoq pyay abi laănăkomh nidawh pilibth aqnaqnidawh,"
./data/wav_split_gold/1265.wav	"«Puucyow, tădawă tyedăawh mǣw!»"
./data/wav_split_gold/751.wav	siqmi ŋǣdăraărkărh». 
./data/wav_split_gold/990.wav	tyukuni ilh!»
./data/wav_split_gold/165.wav	"tikaăd ti ti"" lyekar ŋobtiki taykuy mǣǣd Dudinkaăd ŋǣda."
./data/wav_split_gold/606.wav	Maqniwq mi:
./data/wav_split_gold/1448.wav	"Nikanda nyenǣy ubtădmh niryeta ŋarka ăr tăniwāsʹ,"
./data/wav_split_gold/1644.wav	 Piyakoowami udq tawnaw piyakoowami siwi sǣrkana yesya yaңgabcyami
./data/wav_split_gold/277.wav	"tǣda a, "
./data/wav_split_gold/1608.wav	Nyabi abyeyq taңocyaңgana aniq sidya abi ilyeңaah. 
./data/wav_split_gold/776.wav	Ta susaya
./data/wav_split_gold/743.wav	"Syaah unăndh nyǎqămbădakǣdā,"
./data/wav_split_gold/1161.wav	Ŋămgǣrida syer-aya yembaqăyq.
./data/wav_split_gold/542.wav	Tiki?
./data/wav_split_gold/1234.wav	"ta ŋaruwnanda mǣǣna siqmi yootaana siqmi yǎdpinwa maqniwq,"
./data/wav_split_gold/1027.wav	"tăryemh sirŋadǣmh anih, "
./data/wav_split_gold/1185.wav	ti maqniwq ti ādmh».
./data/wav_split_gold/1021.wav	"Punaaw maqniwq: «Ŋōrcʹ mănʹ widărăbqnani,"
./data/wav_split_gold/1719.wav	pǣdaranh ayasʹ. 
./data/wav_split_gold/209.wav	"tikad ŋamcidi' nyaŋotakǣ"", "
./data/wav_split_gold/1015.wav	"Ŋămgǣ păsi nyu ŋanih yenărmana piŋgu, "
./data/wav_split_gold/489.wav	Tărcya ŋǣbtoh tiki yaăndoh aŋguq. 
./data/wav_split_gold/1554.wav	"sidya ŋǣdădyoda ŋǣdălyowanondih, "
./data/wav_split_gold/1154.wav	mănʹ myakni ăyadmh». 
./data/wav_split_gold/682.wav	"adăananda maqniwq: «akǣh,"
./data/wav_split_gold/1307.wav	"A, luk luk lukoh, ti lukqyaq."
./data/wav_split_gold/1062.wav	"«Kălǣ,"
./data/wav_split_gold/384.wav	Nyenǣy myaq. 
./data/wav_split_gold/414.wav	ŋaaq turiănda.
./data/wav_split_gold/316.wav	"] W nicowʹya Pyelyadki, da?"
./data/wav_split_gold/1616.wav	"Taryemh syanri unandh yadwi uh Lǣqmoqrakor  usuwǣy yalyah turcyati, "
./data/wav_split_gold/34.wav	"Sowoc Oktyabrʹskiy ŋǣǣqnyu""."
./data/wav_split_gold/160.wav	"Koralʹ' myud tămna syanaw ti a"". "
./data/wav_split_gold/163.wav	"nyenǣy nyenǣcya"" lyekar"" to"". "
./data/wav_split_gold/1083.wav	"«Yǎŋgu, aăi»."
./data/wav_split_gold/392.wav	tiki sidya ŋămyamda turinh păradambiiyuda.
./data/wav_split_gold/1198.wav	«Nyenǣciyekocya myattyu». 
./data/wav_split_gold/847.wav	"adăda taāŋaruwna puucyaŋǣ ăya,"
./data/wav_split_gold/444.wav	"«Tădawa, tad yadălmani manʹ mayandorti odǣmh. "
./data/wav_split_gold/1273.wav	"Muŋgoh pyay ăbi maqniwq, "
./data/wav_split_gold/774.wav	"ŋămgǣ towna,"
./data/wav_split_gold/436.wav	" arădh nyabi ǣw uyuh nyayuh ăwā ibya yabdā aniq tiki mădăŋguda,"
./data/wav_split_gold/668.wav	"anyedămh,"
./data/wav_split_gold/1308.wav	"Maqniwq: «Ŋobh syudbyako luk, "
./data/wav_split_gold/82.wav	"tiki abcyangaw tărcya ŋǣwisʹ, mănʹ ărqni sǣwaqnani manǣsqnisawawh."
./data/wav_split_gold/1488.wav	"ŋaat myadotoh nyana,"
./data/wav_split_gold/1392.wav	Imi yadǣrŋa: 
./data/wav_split_gold/1278.wav	taryemh ti ilyenaawaand tyedah laăna yah nyenǣcyaŋǣ wunin andh».
./data/wav_split_gold/1505.wav	"Tyuku, tiki nyend yusyedasʹh mih nih paŋglyokoh nih nultawǣda, "
./data/wav_split_gold/1102.wav	 ŋuwqmaq. 
./data/wav_split_gold/1069.wav	«Yah taborkana nyenǣcʹh ancyerq ilyeŋgu?»
./data/wav_split_gold/122.wav	Mi ŋǣya tikaawmh maldyoyŋǣ taminni ŋănih nyeri
./data/wav_split_gold/1106.wav	"taki mimh osyanyoq,"
./data/wav_split_gold/957.wav	paryeŋodah yanh maqniwq ŋǣdălyorcʹ mǣtini maqniwq ănni ti adan?».
./data/wav_split_gold/323.wav	taki yalyah paraŋodanh ayadmh.
./data/wav_split_gold/1284.wav	"tyedah maqniwq ti, "
./data/wav_split_gold/598.wav	"man-in,"
./data/wav_split_gold/302.wav	lyekarq lidoh manǣsqniqimh. 
./data/wav_split_gold/634.wav	"Manʹ ti ŋǣqniwh,"
./data/wav_split_gold/87.wav	Sabye ponh niwacʹ mǣŋguq. 
./data/wav_split_gold/960.wav	"«Irikǣ, tălyahtălyah!»"
./data/wav_split_gold/202.wav	"Tiki nyeri awi awi"" ti"" ŋamca"" ti taryem' "
./data/wav_split_gold/1481.wav	 ti Miniko ayeda.
./data/wav_split_gold/35.wav	 Aga. Tăka?]
./data/wav_split_gold/1332.wav	Siqiw yurh uryodah ǣŋgă̌rimh mǣqŋaq. 
./data/wav_split_gold/478.wav	"Ŋa, ti tărcyaq tănyaŋguq,"
./data/wav_split_gold/280.wav	"Ti tarcya abcyaŋgana awiq tiqnyoq tyuku, tyuku ǣtah tyaanyaŋi ǣwana"
./data/wav_split_gold/1252.wav	Manih tyedah nye nyumih nyedănda anăwanh ărwa siqmi tăryemh mayedambiwa. 
./data/wav_split_gold/1244.wav	"Ŋani syanrindoh unandh ilyenakiq,"
./data/wav_split_gold/683.wav	"ŋopoykocyah itwaq osqmah mănyaq unyaăwana itămd maqniwq idmh wunin tǣwăbăsyetuh,"
./data/wav_split_gold/1370.wav	Syaqnǣqrinda unănda ŋǣbqnanda ŋodh yaămh madăwiq.
